Artist Name,Stubhub ID,Year,Month,Date,DayOfWeek,Name,City,State,ZipCode,Cons1,Cons2
Joe Russo's Almost Dead,103605199,2018,11,10,6,Fox Theater Oakland,Oakland,CA,94612,0,1
Joe Russo's Almost Dead,103605201,2018,11,11,7,Fox Theater Oakland,Oakland,CA,94612,1,0
Joe Russo's Almost Dead,103931599,2019,2,14,4,The Tabernacle,Atlanta,GA,30303,0,0
Joe Russo's Almost Dead,103931602,2019,2,15,5,The Pageant,St. Louis,MO,63112,0,1
Joe Russo's Almost Dead,103931605,2019,2,16,6,The Pageant,St. Louis,MO,63112,1,0
Joe Russo's Almost Dead,103931606,2019,2,17,7,The Sylvee,Madison,WI,53703,0,0
Joe Russo's Almost Dead,103931608,2019,3,1,5,Palace Theatre Albany,Albany,NY,12207,0,0
Joe Russo's Almost Dead,103930585,2019,3,2,6,State Theatre Portland,Portland,ME,4101,0,1
Joe Russo's Almost Dead,103929366,2019,3,3,7,State Theatre Portland,Portland,ME,4101,1,0
Joe Russo's Almost Dead,103931614,2019,3,13,3,Penns Peak,Jim Thorpe,PA,18229,0,0
Joe Russo's Almost Dead,103931616,2019,3,14,4,College Street Music Hall,New Haven,CT,6510,0,0
Joe Russo's Almost Dead,103931620,2019,3,15,5,Wellmont Theater,Montclair,NJ,7042,0,0
Joe Russo's Almost Dead,103931637,2019,3,16,6,Masonic Auditorium Cleveland,Cleveland,OH,44115,0,0
Joe Russo's Almost Dead,103930599,2019,4,26,5,Mardi Gras World,New Orleans,LA,70130,0,1
Joe Russo's Almost Dead,103931646,2019,4,27,6,Mardi Gras World,New Orleans,LA,70130,1,0
Joe Russo's Almost Dead,103929408,2019,5,31,5,Cuthbert Amphitheater,Eugene,OR,97401,0,0
Joe Russo's Almost Dead,103931655,2019,6,1,6,Marymoor Amphitheater,Redmond,WA,98052,0,0
Joe Russo's Almost Dead,103929387,2019,6,2,7,KettleHouse Amphitheater,Bonner,MT,59823,0,0
Joe Russo's Almost Dead,103929390,2019,7,11,4,Huntington Bank Pavilion at Northerly Island,Chicago,IL,60605,0,0
Joe Russo's Almost Dead,104051727,2019,7,28,7,Burlington Waterfront Park,Burlington,VT,5401,0,0
Joe Russo's Almost Dead,103931659,2019,8,16,5,Greek Theatre - Los Angeles,Los Angeles,CA,90027,0,0
Joe Russo's Almost Dead,103934588,2019,8,29,4,Red Rocks Amphitheatre,Morrison,CO,80465,0,0
Joe Russo's Almost Dead,103929395,2019,9,12,4,House of Blues Dallas,Dallas,TX,75202,0,0
Joe Russo's Almost Dead,103929397,2019,9,13,5,House of Blues Houston,Houston,TX,77002,0,0
Joe Russo's Almost Dead,103929403,2019,9,14,6,Austin City Limits Live at The Moody Theater,Austin,TX,78701,0,0
Joe Russo's Almost Dead,103929405,2019,9,26,4,The Met Philadelphia,Philadelphia,PA,19130,0,1
Joe Russo's Almost Dead,103931665,2019,9,27,5,The Met Philadelphia,Philadelphia,PA,19130,1,0
Joe Russo's Almost Dead,103930610,2019,9,28,6,The Anthem,Washington DC,DC,20024,0,0
Joe Russo's Almost Dead,104851692,2021,7,30,5,Westville Music Bowl,New Haven,CT,6515,0,1
Joe Russo's Almost Dead,104850851,2021,7,31,6,Westville Music Bowl,New Haven,CT,6515,1,0
Joe Russo's Almost Dead,104852332,2021,8,21,6,Pier Six Pavilion,Baltimore,MD,21202,0,0
Joe Russo's Almost Dead,104852333,2021,9,4,6,Westville Music Bowl,New Haven,CT,6515,0,0
Joe Russo's Almost Dead,104852331,2021,9,24,5,Salvage Station,Asheville,NC,28801,0,0
Joe Russo's Almost Dead,105044762,2021,12,3,5,1stBank Center,Broomfield,CO,80021,0,0
Joe Russo's Almost Dead,105145704,2022,2,11,5,The Fillmore Philadelphia,Philadelphia,PA,19123,0,1
Joe Russo's Almost Dead,105144695,2022,2,12,6,The Fillmore Philadelphia,Philadelphia,PA,19123,1,0
Joe Russo's Almost Dead,105145705,2022,3,17,4,The Sylvee,Madison,WI,53703,0,0
Joe Russo's Almost Dead ,103214464,2018,1,12,5,Capitol Theatre Port Chester,Port Chester,NY,10573,0,1
Joe Russo's Almost Dead ,103214466,2018,1,13,6,Capitol Theatre Port Chester,Port Chester,NY,10573,1,1
Joe Russo's Almost Dead ,103214468,2018,1,14,7,Capitol Theatre Port Chester,Port Chester,NY,10573,1,0
Joe Russo's Almost Dead ,103260869,2018,2,17,6,Riviera Theatre - IL,Chicago,IL,60640,0,0
Joe Russo's Almost Dead ,103901980,2019,1,18,5,Capitol Theatre Port Chester,Port Chester,NY,10573,0,1
Joe Russo's Almost Dead ,103901982,2019,1,19,6,Capitol Theatre Port Chester,Port Chester,NY,10573,1,1
Joe Russo's Almost Dead ,103901983,2019,1,20,7,Capitol Theatre Port Chester,Port Chester,NY,10573,1,0
Joe Russo's Almost Dead ,104462912,2019,11,25,1,Brooklyn Bowl - NY,Brooklyn,NY,11249,0,0
Joe Russo's Almost Dead ,104408314,2020,2,21,5,Capitol Theatre Port Chester,Port Chester,NY,10573,0,1
Joe Russo's Almost Dead ,104406685,2020,2,22,6,Capitol Theatre Port Chester,Port Chester,NY,10573,1,1
Joe Russo's Almost Dead ,104409787,2020,2,23,7,Capitol Theatre Port Chester,Port Chester,NY,10573,1,0
Joe Russo's Almost Dead ,104812430,2021,5,28,5,Westville Music Bowl,New Haven,CT,6515,0,1
Joe Russo's Almost Dead ,104813106,2021,5,29,6,Westville Music Bowl,New Haven,CT,6515,1,1
Joe Russo's Almost Dead ,104813107,2021,5,30,7,Westville Music Bowl,New Haven,CT,6515,1,1
Joe Russo's Almost Dead ,104826009,2021,6,18,5,Westville Music Bowl,New Haven,CT,6515,1,1
Joe Russo's Almost Dead ,104826221,2021,6,19,6,Westville Music Bowl,New Haven,CT,6515,1,1
Joe Russo's Almost Dead ,104824631,2021,6,20,7,Westville Music Bowl,New Haven,CT,6515,1,0
Joe Russo's Almost Dead ,104466279,2021,8,19,4,Jacobs Pavilion at Nautica,Cleveland,OH,44113,0,0
Joe Russo's Almost Dead ,104470832,2021,8,20,5,Artpark Outdoor Amphitheater,Lewiston,NY,14092,0,0
Joe Russo's Almost Dead ,104468817,2021,8,23,1,Leader Bank Pavilion,Boston,MA,2210,0,0
Joe Russo's Almost Dead ,104470829,2021,9,25,6,Salvage Station,Asheville,NC,28801,0,0
Joe Russo's Almost Dead ,104503438,2021,10,7,4,Wellmont Theater,Montclair,NJ,7042,0,1
Joe Russo's Almost Dead ,104469538,2021,10,8,5,Wellmont Theater,Montclair,NJ,7042,1,1
Joe Russo's Almost Dead ,104469540,2021,10,9,6,Wellmont Theater,Montclair,NJ,7042,1,0
Joe Russo's Almost Dead ,104580974,2021,10,22,5,Hollywood Palladium,Los Angeles,CA,90028,0,0
Joe Russo's Almost Dead ,104580975,2021,10,23,6,Frost Amphitheater,Stanford,CA,94305,0,0
Joe Russo's Almost Dead ,104469531,2022,3,18,5,The Sylvee,Madison,WI,53703,0,0
Joe Russo's Almost Dead ,104469455,2022,3,19,6,The Pageant,St. Louis,MO,63112,0,1
Joe Russo's Almost Dead ,104468774,2022,3,20,7,The Pageant,St. Louis,MO,63112,1,0
John Fogerty,103027527,2018,1,10,3,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,0,1
John Fogerty,103027528,2018,1,12,5,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,1,1
John Fogerty,103027529,2018,1,13,6,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,1,1
John Fogerty,103027530,2018,1,17,3,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,1,1
John Fogerty,103027531,2018,1,19,5,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,1,1
John Fogerty,103027532,2018,1,20,6,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,1,1
John Fogerty,103483994,2018,5,2,3,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,1,1
John Fogerty,103483995,2018,5,4,5,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,1,1
John Fogerty,103483996,2018,5,5,6,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,1,1
John Fogerty,103483997,2018,5,9,3,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,1,1
John Fogerty,103483998,2018,5,11,5,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,1,1
John Fogerty,103483999,2018,5,12,6,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,1,0
John Fogerty,103494772,2018,5,25,5,Borgata Casino Event Center,Atlantic City,NJ,8401,0,0
John Fogerty,103494767,2018,5,26,6,PNC Bank Arts Center,Holmdel,NJ,7733,0,0
John Fogerty,103494769,2018,5,27,7,Mohegan Sun Arena-CT,Uncasville,CT,6382,0,0
John Fogerty,103495520,2018,5,29,2,Wolf Trap Farm,Vienna,VA,22182,0,1
John Fogerty,103495522,2018,5,30,3,Wolf Trap Farm,Vienna,VA,22182,1,0
John Fogerty,103495518,2018,6,1,5,Pensacola Bay Center,Pensacola,FL,32504,0,0
John Fogerty,103504090,2018,6,2,6,Coachman Park,Clearwater,FL,33761,0,0
John Fogerty,103494774,2018,6,3,7,iTHINK Financial Amphitheatre,West Palm Beach,FL,33411,0,0
John Fogerty,103494776,2018,6,5,2,St Augustine Amphitheatre,St. Augustine,FL,32080,0,0
John Fogerty,103530763,2018,6,6,3,Cadence Bank Amphitheatre at Chastain Park,Atlanta,GA,30342,0,0
John Fogerty,103529446,2018,6,8,5,Hard Rock Hotel and Casino Tulsa - The Joint,Catoosa,OK,74015,0,0
John Fogerty,103517871,2018,6,9,6,Whitewater On The Horseshoe,New Braunfels,TX,78132,0,0
John Fogerty,103494778,2018,6,10,7,OKC Zoo Amphitheatre,Oklahoma City,OK,73111,0,0
John Fogerty,103569067,2018,6,12,2,Ravinia,Highland Park,IL,60035,0,0
John Fogerty,103494779,2018,6,13,3,Ruoff Home Mortgage Music Center,Noblesville,IN,46060,0,0
John Fogerty,103494781,2018,6,14,4,Riverbend Music Center,Cincinnati,OH,45230,0,0
John Fogerty,103494783,2018,6,16,6,BankPlus Amphitheater at Snowden Grove,Southaven,MS,38672,0,0
John Fogerty,103494785,2018,6,17,7,Hollywood Casino Amphitheatre St Louis,Maryland Heights,MO,63043,0,0
John Fogerty,103495523,2018,6,19,2,Covelli Centre - Youngstown,Youngstown,OH,44503,0,0
John Fogerty,103494770,2018,6,20,3,Northwell Health at Jones Beach Theater,Wantagh,NY,11793,0,0
John Fogerty,103494789,2018,6,22,5,Bank of New Hampshire Pavilion,Gilford,NH,3249,0,0
John Fogerty,103494791,2018,6,23,6,Constellation Brands Performing Arts Center,Canandaigua,NY,14424,0,0
John Fogerty,103494318,2018,6,24,7,Waterfront Music Pavilion,Camden,NJ,8103,0,0
John Fogerty,103494799,2018,6,26,2,Soaring Eagle Casino and Resort,Mount Pleasant,MI,48858,0,0
John Fogerty,103494316,2018,6,27,3,Pine Knob Music Theatre,Clarkston,MI,48348,0,0
John Fogerty,103494792,2018,6,29,5,Treasure Island Resort and Casino - Welch,Welch,MN,55089,0,0
John Fogerty,103587511,2018,7,17,2,Northern Quest Casino,Spokane,WA,99224,0,0
John Fogerty,103563637,2018,7,19,4,Chateau Ste Michelle,Woodinville,WA,98072,0,1
John Fogerty,103556670,2018,7,20,5,Chateau Ste Michelle,Woodinville,WA,98072,1,0
John Fogerty,103569619,2018,7,29,7,Saratoga Performing Arts Center,Saratoga Springs,NY,12866,0,0
John Fogerty,103484000,2018,10,10,3,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,0,1
John Fogerty,103484001,2018,10,12,5,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,1,1
John Fogerty,103484002,2018,10,13,6,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,1,1
John Fogerty,103484003,2018,10,17,3,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,1,1
John Fogerty,103484005,2018,10,19,5,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,1,1
John Fogerty,103484006,2018,10,20,6,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,1,0
John Fogerty,103750355,2018,11,8,4,Bergen Performing Arts Center,Englewood,NJ,7631,0,0
John Fogerty,103593537,2018,11,9,5,Mohegan Sun Arena at Casey Plaza,Wilkes-Barre,PA,18702,0,0
John Fogerty,103736803,2018,11,29,4,Oakdale Theatre,Wallingford,CT,6492,0,0
John Fogerty,103655614,2019,1,25,5,WinStar World Casino,Thackerville,OK,73459,0,0
John Fogerty,104045835,2019,3,7,4,Riverside Theater - WI,Milwaukee,WI,53203,0,0
John Fogerty,104055700,2019,3,29,5,Premier Theater at Foxwoods Resort Casino,Mashantucket,CT,6338,0,0
John Fogerty,103975183,2019,4,10,3,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,0,1
John Fogerty,103976346,2019,4,12,5,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,1,1
John Fogerty,103976347,2019,4,13,6,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,1,1
John Fogerty,103976348,2019,4,17,3,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,1,1
John Fogerty,103975184,2019,4,19,5,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,1,1
John Fogerty,103976349,2019,4,20,6,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,1,0
John Fogerty,104069557,2019,6,20,4,Red Rocks Amphitheatre,Morrison,CO,80465,0,0
John Fogerty,104102221,2019,8,9,5,Bold Point Park,East Providence,RI,2914,0,0
John Fogerty,104103170,2019,8,11,7,Rock Row,Westbrook,ME,4092,0,0
John Fogerty,104106545,2019,8,13,2,Leader Bank Pavilion,Boston,MA,2210,0,0
John Fogerty,104098554,2019,8,15,4,Radio City Music Hall,New York,NY,10020,0,0
John Fogerty,104178226,2019,8,18,7,Bethel Woods Center For The Arts,Bethel,NY,12720,0,0
John Fogerty,104354982,2019,12,28,6,Riverdome At Horseshoe Casino,Bossier City,LA,71111,0,0
John Fogerty,104441657,2020,2,21,5,Van Wezel Performing Arts Hall,Sarasota,FL,34236,0,0
John Fogerty,104523624,2020,2,22,6,Broward Center Au Rene,Fort Lauderdale,FL,33312,0,0
John Fogerty,104472124,2020,2,23,7,St Augustine Amphitheatre,St. Augustine,FL,32080,0,0
John Fogerty,104552601,2020,3,14,6,Laughlin Event Center at Edgewater Hotel Casino,Laughlin,NV,89029,0,0
John Fogerty,104640634,2020,7,1,3,Ravinia,Highland Park,IL,60035,0,0
John Fogerty,104848454,2021,7,4,7,Mystic Lake Casino Hotel,Prior Lake,MN,55372,0,0
John Fogerty,104863741,2021,7,15,4,Foellinger Outdoor Theatre,Fort Wayne,IN,46808,0,0
John Fogerty,104869871,2021,7,16,5,Rose Music Center at The Heights,Huber Heights,OH,45424,0,0
John Fogerty,104853658,2021,7,17,6,Soaring Eagle Casino and Resort,Mount Pleasant,MI,48858,0,0
John Fogerty,104888543,2021,8,20,5,Leader Bank Pavilion,Boston,MA,2210,0,0
John Fogerty,104885193,2021,8,27,5,Bethel Woods Center For The Arts,Bethel,NY,12720,0,0
John Fogerty,104901144,2021,8,28,6,Seneca Allegany Events Center at Seneca Allegany Casino,Salamanca,NY,14779,0,0
John Fogerty,104899485,2021,8,29,7,Hollywood Casino at Penn National Race Course,Grantville,PA,17028,0,0
John Fogerty,104875970,2021,9,24,5,Oxbow RiverStage,Napa,CA,94559,0,0
John Fogerty,104872932,2021,9,25,6,Mountain Winery,Saratoga,CA,95070,0,0
John Fogerty,104959312,2021,11,14,7,The Anthem,Washington DC,DC,20024,0,0
John Fogerty,105122476,2022,1,21,5,Harrahs Resort SoCal The Events Center,Valley Center,CA,92082,0,0
John Fogerty,105123798,2022,1,22,6,The Show - Agua Caliente Casino,Rancho Mirage,CA,92270,0,0
John Fogerty ,104044128,2019,3,8,5,The Venue at Horseshoe Casino Hammond,Hammond,IN,46320,0,0
John Fogerty ,104126324,2019,8,17,6,Parx Casino and Racing,Bensalem,PA,19020,0,0
John Fogerty ,104115534,2019,9,21,6,Firekeepers Casino and Hotel,Battle Creek,MI,49014,0,0
John Fogerty ,104136237,2019,11,9,6,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,0,1
John Fogerty ,104134310,2019,11,13,3,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,1,1
John Fogerty ,104135263,2019,11,15,5,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,1,1
John Fogerty ,104136108,2019,11,16,6,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,1,0
John Fogerty ,104369771,2019,12,29,7,The Cove at River Spirit Casino,Tulsa,OK,74137,0,0
John Fogerty ,104240145,2019,12,31,2,WinStar World Casino,Thackerville,OK,73459,0,0
John Fogerty ,104857307,2021,10,6,3,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,0,1
John Fogerty ,104858265,2021,10,9,6,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,1,1
John Fogerty ,104858266,2021,10,10,7,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,1,1
John Fogerty ,104858267,2021,10,13,3,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,1,1
John Fogerty ,104858268,2021,10,15,5,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,1,1
John Fogerty ,104856578,2021,10,16,6,Encore Theater At Wynn Las Vegas,Las Vegas,NV,89109,1,0
John Fogerty ,104577050,2021,11,12,5,Etess Arena at Hard Rock Hotel and Casino,Atlantic City,NJ,8401,0,0
John Fogerty ,104573158,2021,11,13,6,Premier Theater at Foxwoods Resort Casino,Mashantucket,CT,6338,0,0
John Fogerty  ,104540206,2021,10,24,7,The Pool at Talking Stick Resort,Scottsdale,AZ,85256,0,0
John Legend,103866617,2018,11,15,4,Ruth Eckerd Hall,Clearwater,FL,33759,0,0
John Legend,103864844,2018,11,17,6,Fillmore Miami Beach at Jackie Gleason Theater,Miami Beach,FL,33139,0,0
John Legend,103866623,2018,11,20,2,Fabulous Fox Theatre - Atlanta,Atlanta,GA,30308,0,0
John Legend,103866627,2018,11,23,5,Borgata Casino Event Center,Atlantic City,NJ,8401,0,0
John Legend,103866628,2018,11,24,6,Premier Theater at Foxwoods Resort Casino,Mashantucket,CT,6338,0,0
John Legend,103866631,2018,11,25,7,Wang Theatre,Boston,MA,2116,0,0
John Legend,103864846,2018,11,28,3,The Theater at MGM National Harbor,Oxon Hill,MD,20745,0,0
John Legend,103868753,2018,12,3,1,Hulu Theater at Madison Square Garden,New York,NY,10010,0,0
John Legend,103866634,2018,12,4,2,The Met Philadelphia,Philadelphia,PA,19130,0,0
John Legend,103868766,2018,12,29,6,Segerstrom Center for the Arts - Segerstrom Hall,Costa Mesa,CA,92626,0,0
John Legend,104884282,2021,9,5,7,Ravinia,Highland Park,IL,60035,0,1
John Legend,104883284,2021,9,6,1,Ravinia,Highland Park,IL,60035,1,0
John Legend,104869419,2021,9,12,7,Hayden Homes Amphitheater,Bend,OR,97702,0,0
John Legend,104883557,2021,9,22,3,Greek Theatre - Los Angeles,Los Angeles,CA,90027,0,0
John Legend,104870476,2021,9,24,5,Anselmo Valencia Amphitheater,Tucson,AZ,85746,0,0
John Legend,104870463,2021,9,25,6,Arizona Federal Theatre,Phoenix,AZ,85003,0,0
John Legend,104922546,2021,10,2,6,Sandy Amphitheater,Sandy,UT,84070,0,0
John Legend,104915880,2021,10,3,7,Levitt Pavilion Denver,Denver,CO,80219,0,0
John Legend,104921502,2021,10,6,3,Texas Trust CU Theatre at Grand Prairie,Grand Prairie,TX,75050,0,0
John Legend,104920167,2021,10,7,4,BOK Center,Tulsa,OK,74103,0,0
John Legend,104919327,2021,10,9,6,St Augustine Amphitheatre,St. Augustine,FL,32080,0,0
John Legend,104912564,2021,10,10,7,FLA Live Arena,Sunrise,FL,33323,0,0
John Legend,104917307,2021,10,12,2,The Theater at MGM National Harbor,Oxon Hill,MD,20745,0,0
John Legend,104918620,2021,10,13,3,The Met Philadelphia,Philadelphia,PA,19130,0,0
John Legend,104920886,2021,10,15,5,Hulu Theater at Madison Square Garden,New York,NY,10010,0,0
John Legend,104916789,2021,10,16,6,Premier Theater at Foxwoods Resort Casino,Mashantucket,CT,6338,0,0
John Legend,104920826,2021,10,17,7,Orpheum Theatre - Boston,Boston,MA,2108,0,0
John Legend,104921811,2021,10,19,2,Cathedral Theatre at the Masonic Temple - Detroit,Detroit,MI,48201,0,0
John Legend,104924473,2021,10,20,3,The Center for the Performing Arts - Palladium,Carmel,IN,46032,0,0
John Legend ,104581041,2021,9,1,3,Cadence Bank Amphitheatre at Chastain Park,Atlanta,GA,30342,0,0
John Legend ,104581040,2021,9,2,4,Ascend Amphitheater,Nashville,TN,37201,0,0
John Legend ,104581074,2021,9,4,6,Rose Music Center at The Heights,Huber Heights,OH,45424,0,0
John Legend ,104579361,2021,9,9,4,Chateau Ste Michelle,Woodinville,WA,98072,0,1
John Legend ,104581079,2021,9,10,5,Chateau Ste Michelle,Woodinville,WA,98072,1,0
John Legend ,104581082,2021,9,15,3,Greek Theatre - Berkeley,Berkeley,CA,94720,0,0
John Legend ,104582620,2021,9,16,4,Santa Barbara Bowl,Santa Barbara,CA,93103,0,0
John Legend ,104579364,2021,9,18,6,Cosmopolitan of Las Vegas,Las Vegas,NV,89109,0,0
John Legend ,104579368,2021,9,19,7,Cal Coast Credit Union Open Air Theatre at SDSU,San Diego,CA,92128,0,0
John Legend ,104581085,2021,9,21,2,Greek Theatre - Los Angeles,Los Angeles,CA,90027,0,0
John Mayer,103841554,2018,10,7,7,Modell Performing Arts Center at the Lyric,Baltimore,MD,21201,0,0
John Mayer,104028963,2019,7,19,5,MVP Arena,Albany,NY,12207,0,0
John Mayer,104028947,2019,7,20,6,Dunkin Donuts Center,Providence,RI,2903,0,0
John Mayer,104029859,2019,7,22,1,Wells Fargo Center-PA,Philadelphia,PA,19148,0,0
John Mayer,104029861,2019,7,23,2,Capital One Arena,Washington DC,DC,20004,0,0
John Mayer,104029863,2019,7,25,4,Madison Square Garden,New York,NY,10001,0,1
John Mayer,104029865,2019,7,26,5,Madison Square Garden,New York,NY,10001,1,0
John Mayer,104028950,2019,7,28,7,PPG Paints Arena,Pittsburgh,PA,15219,0,0
John Mayer,104028952,2019,8,2,5,Little Caesars Arena,Detroit,MI,48201,0,0
John Mayer,104029869,2019,8,3,6,Value City Arena at Schottenstein Center,Columbus,OH,43210,0,0
John Mayer,104028954,2019,8,5,1,Xcel Energy Center,Saint Paul,MN,55101,0,0
John Mayer,104029872,2019,8,6,2,Fiserv Forum,Milwaukee,WI,53203,0,0
John Mayer,104028955,2019,8,8,4,Bridgestone Arena,Nashville,TN,37203,0,0
John Mayer,104028957,2019,8,9,5,Spectrum Center,Charlotte,NC,28202,0,0
John Mayer,104028959,2019,8,11,7,State Farm Arena,Atlanta,GA,30303,0,0
John Mayer,104029882,2019,8,12,1,Gainbridge Fieldhouse,Indianapolis,IN,46204,0,0
John Mayer,104029884,2019,8,14,3,United Center,Chicago,IL,60612,0,1
John Mayer,104073277,2019,8,15,4,United Center,Chicago,IL,60612,1,0
John Mayer,104029886,2019,9,2,1,T-Mobile Center,Kansas City,MO,64106,0,0
John Mayer,104029888,2019,9,3,2,Enterprise Center,St. Louis,MO,63103,0,0
John Mayer,104029890,2019,9,5,4,American Airlines Center - TX,Dallas,TX,75219,0,0
John Mayer,104029892,2019,9,7,6,AT&T Center,San Antonio,TX,78219,0,0
John Mayer,104029895,2019,9,8,7,Toyota Center - TX,Houston,TX,77002,0,0
John Mayer,104029898,2019,9,10,2,Footprint Center,Phoenix,AZ,85004,0,0
John Mayer,104029900,2019,9,11,3,Viejas Arena,San Diego,CA,92182,0,0
John Mayer,104029901,2019,9,13,5,L.A. Forum,Inglewood,CA,90305,0,1
John Mayer,104029902,2019,9,14,6,L.A. Forum,Inglewood,CA,90305,1,0
John Mayer,104092534,2019,9,16,1,Chase Center,San Francisco,CA,94158,0,0
John Mayer,104139352,2019,9,17,2,Golden 1 Center,Sacramento,CA,95814,0,0
John Mayer,104899419,2022,2,17,4,MVP Arena,Albany,NY,12207,0,0
John Mayer,104908075,2022,2,18,5,Wells Fargo Center-PA,Philadelphia,PA,19148,0,0
John Mayer,104901981,2022,2,20,7,Madison Square Garden,New York,NY,10001,0,1
John Mayer,104907694,2022,2,21,1,Madison Square Garden,New York,NY,10001,1,0
John Mayer,104894849,2022,2,23,3,Capital One Arena,Washington DC,DC,20004,0,0
John Mayer,104907312,2022,3,11,5,MGM Grand Garden Arena,Las Vegas,NV,89109,0,0
John Mayer,104898760,2022,3,13,7,L.A. Forum,Inglewood,CA,90305,0,1
John Mayer,104899999,2022,3,15,2,L.A. Forum,Inglewood,CA,90305,1,1
John Mayer,104906993,2022,3,16,3,L.A. Forum,Inglewood,CA,90305,1,0
John Mayer,104901779,2022,3,18,5,Chase Center,San Francisco,CA,94158,0,1
John Mayer,104907551,2022,3,19,6,Chase Center,San Francisco,CA,94158,1,0
John Mayer,104901901,2022,3,22,2,Climate Pledge Arena,Seattle,WA,98109,0,1
John Mayer,104906507,2022,3,23,3,Climate Pledge Arena,Seattle,WA,98109,1,0
John Mayer,104901952,2022,3,25,5,Vivint Smart Home Arena,Salt Lake City,UT,84101,0,0
John Mayer,104899215,2022,3,27,7,Ball Arena,Denver,CO,80204,0,0
Jon Pardi,103341599,2018,4,19,4,Mark C. Smith Concert Hall at Von Braun Center,Huntsville,AL,35801,0,0
Jon Pardi,103334132,2018,4,20,5,Landers Center,Southaven,MS,38671,0,0
Jon Pardi,103477613,2018,5,3,4,Shreveport Municipal Memorial Auditorium,Shreveport,LA,71101,0,0
Jon Pardi,103476449,2018,5,4,5,Raising Canes River Center Theatre,Baton Rouge,LA,70802,0,0
